P_pv	P_sc	P_resultante
4.57005	-4.950000000025767e-05	4.57005
4.56057	0.00933619500000038	4.56057
4.5511	0.018618133050001262	4.5511
4.54163	0.02780725171950138	4.54163
4.53215	0.036914379202306336	4.53215
4.52268	0.04592053541028296	4.52268
4.51321	0.054836630056180447	4.51321
4.50373	0.06367346375561844	4.50373
4.5	0.06672942911806246	4.5
4.5	0.06606213482688172	4.5
4.5	0.065401513478613	4.5
4.5	0.0647474983438272	4.5
4.5	0.064100023360389	4.5
4.5	0.06345902312678486	4.5
4.5	0.06282443289551676	4.5
4.5	0.06219618856656162	4.5
4.5029	0.05870322668089578	4.5029
4.51022	0.05086939441408678	4.51022
4.51753	0.043123800469946794	4.51753
4.52485	0.035445762465246666	4.52485
4.53217	0.027844504840594198	4.53217
4.53948	0.020329159792188634	4.53948
4.5468	0.012879068194266097	4.5468
4.55412	0.005503477512323052	4.55412
