P_pv	P_sc	P_resultante
4.59	-4.999999999988347e-05	4.59
4.59	-4.999999999988347e-05	4.59
4.59	-4.999999999988347e-05	4.59
4.59	-4.999999999988347e-05	4.59
4.59	-4.999999999988347e-05	4.59
4.59	-4.999999999988347e-05	4.59
4.59	-4.999999999988347e-05	4.59
4.59	-4.999999999988347e-05	4.59
4.59	-4.999999999988347e-05	4.59
4.59	-4.999999999988347e-05	4.59
4.59	-4.999999999988347e-05	4.59
4.59	-4.999999999988347e-05	4.59
4.59	-4.999999999988347e-05	4.59
4.59	-4.999999999988347e-05	4.59
4.59	-4.999999999988347e-05	4.59
4.59	-4.999999999988347e-05	4.59
4.59	-4.999999999988347e-05	4.59
4.59	-4.999999999988347e-05	4.59
4.59	-4.999999999988347e-05	4.59
4.59	-4.999999999988347e-05	4.59
4.59	-4.999999999988347e-05	4.59
4.59	-4.999999999988347e-05	4.59
4.59	-4.999999999988347e-05	4.59
4.59	-4.999999999988347e-05	4.59
4.59	-4.999999999988347e-05	4.59
4.59	-4.999999999988347e-05	4.59
4.59	-4.999999999988347e-05	4.59
4.59	-4.999999999988347e-05	4.59
4.59	-4.999999999988347e-05	4.59
4.59	-4.999999999988347e-05	4.59
4.59	-4.999999999988347e-05	4.59
4.59	-4.999999999988347e-05	4.59
4.59	-4.999999999988347e-05	4.59
4.59	-4.999999999988347e-05	4.59
4.58787	-4.999999999988347e-05	4.58787
4.58248	-4.999999999988347e-05	4.58248
4.57709	-4.999999999988347e-05	4.57709
4.5717	-4.999999999988347e-05	4.5717
4.56631	-4.999999999988347e-05	4.666309999999999
4.56092	-4.999999999988347e-05	4.66092
4.55553	-4.999999999988347e-05	4.65553
4.55014	-4.999999999988347e-05	4.6501399999999995
4.54475	-4.999999999988347e-05	4.644749999999999
4.53936	-4.999999999988347e-05	4.63936
4.53397	-4.999999999988347e-05	4.63397
4.52858	-4.999999999988347e-05	4.6285799999999995
4.52319	-4.999999999988347e-05	4.623189999999999
4.51781	-4.999999999988347e-05	4.51781
4.51242	-4.999999999988347e-05	4.51242
4.50703	-4.999999999988347e-05	4.50703
4.50164	-4.999999999988347e-05	4.50164
4.5	-4.999999999988347e-05	4.5
4.5	-4.999999999988347e-05	4.5
4.5	-4.999999999988347e-05	4.5
4.5	-4.999999999988347e-05	4.5
4.5	-4.999999999988347e-05	4.5
4.5	-4.999999999988347e-05	4.5
4.5	-4.999999999988347e-05	4.5
4.5	-4.999999999988347e-05	4.5
4.5	-4.999999999988347e-05	4.5
4.5	-4.999999999988347e-05	4.5
4.5	-4.999999999988347e-05	4.5
4.5	-4.999999999988347e-05	4.5
4.5	-4.999999999988347e-05	4.5
4.5	-4.999999999988347e-05	4.5
4.5	-4.999999999988347e-05	4.5
4.5	-4.999999999988347e-05	4.5
4.5	-4.999999999988347e-05	4.5
4.5	-4.999999999988347e-05	4.5
4.5	-4.999999999988347e-05	4.5
4.5	-4.999999999988347e-05	4.5
4.5	-4.999999999988347e-05	4.5
4.5	-4.999999999988347e-05	4.5
4.5	-4.999999999988347e-05	4.5
4.5	-4.999999999988347e-05	4.5
4.5	-4.999999999988347e-05	4.5
4.5	-4.999999999988347e-05	4.5
4.5	-4.999999999988347e-05	4.5
4.5	-4.999999999988347e-05	4.5
4.5	-4.999999999988347e-05	4.5
4.5	-4.999999999988347e-05	4.5
4.5	-4.999999999988347e-05	4.5
4.5	-4.999999999988347e-05	4.5
4.5	-4.999999999988347e-05	4.5
4.5	-4.999999999988347e-05	4.5
4.5	-4.999999999988347e-05	4.5
4.5	-4.999999999988347e-05	4.5
4.5	-4.999999999988347e-05	4.5
4.5	-4.999999999988347e-05	4.5
4.5	-4.999999999988347e-05	4.5
4.5	-4.999999999988347e-05	4.5
4.5	-4.999999999988347e-05	4.5
4.5	-4.999999999988347e-05	4.5
4.5	-4.999999999988347e-05	4.5
4.5	-4.999999999988347e-05	4.5
4.5	-4.999999999988347e-05	4.5
4.5	-4.999999999988347e-05	4.5
4.5	-4.999999999988347e-05	4.5
4.5	-4.999999999988347e-05	4.5
4.5	-4.999999999988347e-05	4.5
4.5	-4.999999999988347e-05	4.5
4.5	-4.999999999988347e-05	4.5
4.5	-4.999999999988347e-05	4.5
4.5	-4.999999999988347e-05	4.5
4.5	-4.999999999988347e-05	4.5
4.5	-4.999999999988347e-05	4.5
4.5	-4.999999999988347e-05	4.5
4.5	-4.999999999988347e-05	4.5
4.5	-4.999999999988347e-05	4.5
4.5	-4.999999999988347e-05	4.5
4.5	-4.999999999988347e-05	4.5
4.5	-4.999999999988347e-05	4.5
4.5	-4.999999999988347e-05	4.5
4.5	-4.999999999988347e-05	4.5
4.5	-4.999999999988347e-05	4.5
4.5	-4.999999999988347e-05	4.5
4.5	-4.999999999988347e-05	4.5
4.5	-4.999999999988347e-05	4.5
4.5	-4.999999999988347e-05	4.5
4.5	-4.999999999988347e-05	4.5
4.5	-4.999999999988347e-05	4.5
4.5	-4.999999999988347e-05	4.5
4.5	-4.999999999988347e-05	4.5
4.5	-4.999999999988347e-05	4.5
4.5	-4.999999999988347e-05	4.5
4.5	-4.999999999988347e-05	4.5
4.5	-4.999999999988347e-05	4.5
4.5	-4.999999999988347e-05	4.5
4.5	-4.999999999988347e-05	4.5
4.5	-4.999999999988347e-05	4.5
4.5	-4.999999999988347e-05	4.5
4.5	-4.999999999988347e-05	4.5
4.5	-4.999999999988347e-05	4.5
4.5	-4.999999999988347e-05	4.5
4.5	-4.999999999988347e-05	4.5
4.5	-4.999999999988347e-05	4.5
4.5	-4.999999999988347e-05	4.5
4.5	-4.999999999988347e-05	4.5
4.5	-4.999999999988347e-05	4.5
4.5	-4.999999999988347e-05	4.5
4.5	-4.999999999988347e-05	4.5
4.5	-4.999999999988347e-05	4.5
4.5	-4.999999999988347e-05	4.5
4.5	-4.999999999988347e-05	4.5
4.5	-4.999999999988347e-05	4.5
4.5	-4.999999999988347e-05	4.5
4.5	-4.999999999988347e-05	4.5
4.5	-4.999999999988347e-05	4.5
4.5	-4.999999999988347e-05	4.5
4.5	-4.999999999988347e-05	4.5
4.5	-4.999999999988347e-05	4.5
4.5	-4.999999999988347e-05	4.5
4.5	-4.999999999988347e-05	4.5
4.5	-4.999999999988347e-05	4.5
4.5	-4.999999999988347e-05	4.5
4.5	-4.999999999988347e-05	4.5
4.5	-4.999999999988347e-05	4.5
4.5	-4.999999999988347e-05	4.5
4.5	-4.999999999988347e-05	4.5
4.5	-4.999999999988347e-05	4.5
4.5	-4.999999999988347e-05	4.5
4.5	-4.999999999988347e-05	4.5
4.5	-4.999999999988347e-05	4.5
4.5	-4.999999999988347e-05	4.5
4.5	-4.999999999988347e-05	4.5
4.5	-4.999999999988347e-05	4.5
4.5	-4.999999999988347e-05	4.5
4.5	-4.999999999988347e-05	4.5
4.5	-4.999999999988347e-05	4.5
4.5	-4.999999999988347e-05	4.5
4.5	-4.999999999988347e-05	4.5
4.5	-4.999999999988347e-05	4.5
4.5	-4.999999999988347e-05	4.5
4.5	-4.999999999988347e-05	4.5
4.5	-4.999999999988347e-05	4.5
4.5	-4.999999999988347e-05	4.5
4.5	-4.999999999988347e-05	4.5
4.5	-4.999999999988347e-05	4.5
4.5	-4.999999999988347e-05	4.5
4.5	-4.999999999988347e-05	4.5
4.5	-4.999999999988347e-05	4.5
4.5	-4.999999999988347e-05	4.5
4.5	-4.999999999988347e-05	4.5
4.5	-4.999999999988347e-05	4.5
4.5	-4.999999999988347e-05	4.5
4.5	-4.999999999988347e-05	4.5
4.5	-4.999999999988347e-05	4.5
4.5	-4.999999999988347e-05	4.5
4.5	-4.999999999988347e-05	4.5
4.5	-4.999999999988347e-05	4.5
4.5	-4.999999999988347e-05	4.5
4.5	-4.999999999988347e-05	4.5
4.5	-4.999999999988347e-05	4.5
4.5	-4.999999999988347e-05	4.5
4.5	-4.999999999988347e-05	4.5
4.5	-4.999999999988347e-05	4.5
4.5	-4.999999999988347e-05	4.5
4.5	-4.999999999988347e-05	4.5
4.5	-4.999999999988347e-05	4.5
4.5	-4.999999999988347e-05	4.5
4.5	-4.999999999988347e-05	4.5
4.5	-4.999999999988347e-05	4.5
4.48579	-4.999999999988347e-05	4.48579
4.46539	-4.999999999988347e-05	4.46539
4.44498	-4.999999999988347e-05	4.44498
4.42457	-4.999999999988347e-05	4.42457
4.40416	-4.999999999988347e-05	4.40416
4.38375	-4.999999999988347e-05	4.38375
4.36334	-4.999999999988347e-05	4.36334
4.34294	-4.999999999988347e-05	4.34294
4.32253	-4.999999999988347e-05	4.32253
4.30212	-4.999999999988347e-05	4.30212
4.3	-4.999999999988347e-05	4.3
4.3	-4.999999999988347e-05	4.3
4.3	-4.999999999988347e-05	4.3
4.3	-4.999999999988347e-05	4.3
4.31105	-4.999999999988347e-05	4.31105
4.32338	-4.999999999988347e-05	4.32338
4.33571	-4.999999999988347e-05	4.33571
4.34803	-4.999999999988347e-05	4.34803
4.36036	-4.999999999988347e-05	4.36036
4.37269	-4.999999999988347e-05	4.37269
4.38502	-4.999999999988347e-05	4.38502
4.39	-4.999999999988347e-05	4.39
4.39	-4.999999999988347e-05	4.39
4.39	-4.999999999988347e-05	4.39
4.39	-4.999999999988347e-05	4.39
4.39	-4.999999999988347e-05	4.39
4.39	-4.999999999988347e-05	4.39
4.39	-4.999999999988347e-05	4.39
4.39	-4.999999999988347e-05	4.39
4.39	-4.999999999988347e-05	4.39
4.39	-4.999999999988347e-05	4.39
4.39	-4.999999999988347e-05	4.39
4.39	-4.999999999988347e-05	4.39
4.39	-4.999999999988347e-05	4.39
4.39	-4.999999999988347e-05	4.39
4.39	-4.999999999988347e-05	4.39
4.39	-4.999999999988347e-05	4.39
4.39	-4.999999999988347e-05	4.39
4.39	-4.999999999988347e-05	4.39
4.39	-4.999999999988347e-05	4.39
4.39	-4.999999999988347e-05	4.39
4.39	-4.999999999988347e-05	4.39
4.39	-4.999999999988347e-05	4.39
4.39	-4.999999999988347e-05	4.39
4.39	-4.999999999988347e-05	4.39
4.39	-4.999999999988347e-05	4.39
4.39	-4.999999999988347e-05	4.39
4.39	-4.999999999988347e-05	4.39
4.39	-4.999999999988347e-05	4.39
4.39	-4.999999999988347e-05	4.39
4.39	-4.999999999988347e-05	4.39
4.39	-4.999999999988347e-05	4.39
4.39	-4.999999999988347e-05	4.39
4.39	-4.999999999988347e-05	4.39
4.39	-4.999999999988347e-05	4.39
4.39	-4.999999999988347e-05	4.39
4.39	-4.999999999988347e-05	4.39
4.39	-4.999999999988347e-05	4.39
4.39	-4.999999999988347e-05	4.39
4.39	-4.999999999988347e-05	4.39
4.39	-4.999999999988347e-05	4.39
4.39	-4.999999999988347e-05	4.39
4.39	-4.999999999988347e-05	4.39
4.39	-4.999999999988347e-05	4.39
4.39	-4.999999999988347e-05	4.39
4.39	-4.999999999988347e-05	4.39
4.39	-4.999999999988347e-05	4.39
4.39	-4.999999999988347e-05	4.39
4.39	-4.999999999988347e-05	4.39
4.39	-4.999999999988347e-05	4.39
4.39	-4.999999999988347e-05	4.39
4.39	-4.999999999988347e-05	4.39
4.38884	-4.999999999988347e-05	4.38884
4.37541	-4.999999999988347e-05	4.37541
4.36198	-4.999999999988347e-05	4.36198
4.34854	-4.999999999988347e-05	4.34854
4.33511	-4.999999999988347e-05	4.33511
4.32168	-4.999999999988347e-05	4.32168
4.30825	-4.999999999988347e-05	4.30825
4.3	-4.999999999988347e-05	4.3
4.3	-4.999999999988347e-05	4.3
4.3	-4.999999999988347e-05	4.3
4.3	-4.999999999988347e-05	4.3
4.3	-4.999999999988347e-05	4.3
4.30284	-4.999999999988347e-05	4.30284
4.31809	-4.999999999988347e-05	4.31809
4.33335	-4.999999999988347e-05	4.33335
4.3486	-4.999999999988347e-05	4.3486
4.36386	-4.999999999988347e-05	4.36386
4.37911	-4.999999999988347e-05	4.37911
4.39	-4.999999999988347e-05	4.39
4.39	-4.999999999988347e-05	4.39
4.39	-4.999999999988347e-05	4.39
4.39	-4.999999999988347e-05	4.39
4.39	-4.999999999988347e-05	4.39
4.39	-4.999999999988347e-05	4.39
4.39	-4.999999999988347e-05	4.39
4.39	-4.999999999988347e-05	4.39
4.39	-4.999999999988347e-05	4.39
4.39	-4.999999999988347e-05	4.39
4.39	-4.999999999988347e-05	4.39
4.39	-4.999999999988347e-05	4.39
4.39	-4.999999999988347e-05	4.39
4.39	-4.999999999988347e-05	4.39
4.39	-4.999999999988347e-05	4.39
4.39	-4.999999999988347e-05	4.39
4.39	-4.999999999988347e-05	4.39
4.39	-4.999999999988347e-05	4.39
4.39	-4.999999999988347e-05	4.39
4.39	-4.999999999988347e-05	4.39
4.39	-4.999999999988347e-05	4.39
4.39	-4.999999999988347e-05	4.39
4.39	-4.999999999988347e-05	4.39
4.39	-4.999999999988347e-05	4.39
4.39	-4.999999999988347e-05	4.39
4.39	-4.999999999988347e-05	4.39
4.39	-4.999999999988347e-05	4.39
4.39	-4.999999999988347e-05	4.39
4.39	-4.999999999988347e-05	4.39
4.39	-4.999999999988347e-05	4.39
4.39	-4.999999999988347e-05	4.39
4.39	-4.999999999988347e-05	4.39
4.39	-4.999999999988347e-05	4.39
4.39	-4.999999999988347e-05	4.39
4.39	-4.999999999988347e-05	4.39
4.39	-4.999999999988347e-05	4.39
4.39	-4.999999999988347e-05	4.39
4.39	-4.999999999988347e-05	4.39
4.39	-4.999999999988347e-05	4.39
4.39	-4.999999999988347e-05	4.39
4.39	-4.999999999988347e-05	4.39
4.39	-4.999999999988347e-05	4.39
4.39	-4.999999999988347e-05	4.39
4.39	-4.999999999988347e-05	4.39
4.39	-4.999999999988347e-05	4.39
4.39	-4.999999999988347e-05	4.39
4.39	-4.999999999988347e-05	4.39
4.39	-4.999999999988347e-05	4.39
4.39	-4.999999999988347e-05	4.39
4.39	-4.999999999988347e-05	4.39
4.39	-4.999999999988347e-05	4.39
4.39	-4.999999999988347e-05	4.39
4.39	-4.999999999988347e-05	4.39
4.39	-4.999999999988347e-05	4.39
4.39	-4.999999999988347e-05	4.39
4.39	-4.999999999988347e-05	4.39
4.39	-4.999999999988347e-05	4.39
4.39	-4.999999999988347e-05	4.39
4.39	-4.999999999988347e-05	4.39
4.39	-4.999999999988347e-05	4.39
4.39	-4.999999999988347e-05	4.39
4.39	-4.999999999988347e-05	4.39
4.39	-4.999999999988347e-05	4.39
4.39	-4.999999999988347e-05	4.39
4.39	-4.999999999988347e-05	4.39
4.39	-4.999999999988347e-05	4.39
4.39	-4.999999999988347e-05	4.39
4.39	-4.999999999988347e-05	4.39
4.39	-4.999999999988347e-05	4.39
4.39	-4.999999999988347e-05	4.39
4.39	-4.999999999988347e-05	4.39
4.39	-4.999999999988347e-05	4.39
4.39	-4.999999999988347e-05	4.39
4.39	-4.999999999988347e-05	4.39
4.39	-4.999999999988347e-05	4.39
4.39	-4.999999999988347e-05	4.39
4.39	-4.999999999988347e-05	4.39
4.39	-4.999999999988347e-05	4.39
4.39	-4.999999999988347e-05	4.39
4.39	-4.999999999988347e-05	4.39
4.39	-4.999999999988347e-05	4.39
4.39	-4.999999999988347e-05	4.39
4.39	-4.999999999988347e-05	4.39
4.39	-4.999999999988347e-05	4.39
4.39	-4.999999999988347e-05	4.39
4.39	-4.999999999988347e-05	4.39
4.39	-4.999999999988347e-05	4.39
4.39	-4.999999999988347e-05	4.39
4.39	-4.999999999988347e-05	4.39
4.39	-4.999999999988347e-05	4.39
4.39	-4.999999999988347e-05	4.39
4.39	-4.999999999988347e-05	4.39
4.39	-4.999999999988347e-05	4.39
4.39	-4.999999999988347e-05	4.39
4.41944	-4.999999999988347e-05	4.41944
4.44929	-4.999999999988347e-05	4.44929
4.47914	-4.999999999988347e-05	4.47914
4.50899	-4.999999999988347e-05	4.50899
4.53884	-4.999999999988347e-05	4.53884
4.56869	-4.999999999988347e-05	4.56869
4.59	-4.999999999988347e-05	4.59
4.59	-4.999999999988347e-05	4.59
4.59	-4.999999999988347e-05	4.59
4.59	-4.999999999988347e-05	4.59
4.59	-4.999999999988347e-05	4.59
4.59	-4.999999999988347e-05	4.59
4.59	-4.999999999988347e-05	4.59
4.59	-4.999999999988347e-05	4.59
4.59	-4.999999999988347e-05	4.59
4.59	-4.999999999988347e-05	4.59
4.59	-4.999999999988347e-05	4.59
4.59	-4.999999999988347e-05	4.59
4.59	-4.999999999988347e-05	4.59
4.59	-4.999999999988347e-05	4.59
4.59	-4.999999999988347e-05	4.59
4.59	-4.999999999988347e-05	4.59
4.59	-4.999999999988347e-05	4.59
4.59	-4.999999999988347e-05	4.59
4.59	-4.999999999988347e-05	4.59
4.59	-4.999999999988347e-05	4.59
4.59	-4.999999999988347e-05	4.59
4.59	-4.999999999988347e-05	4.59
4.59	-4.999999999988347e-05	4.59
4.59	-4.999999999988347e-05	4.59
4.59	-4.999999999988347e-05	4.59
4.59	-4.999999999988347e-05	4.59
4.59	-4.999999999988347e-05	4.59
4.59	-4.999999999988347e-05	4.59
4.59	-4.999999999988347e-05	4.59
4.59	-4.999999999988347e-05	4.59
4.59	-4.999999999988347e-05	4.59
4.59	-4.999999999988347e-05	4.59
4.59	-4.999999999988347e-05	4.59
4.59	-4.999999999988347e-05	4.59
4.59	-4.999999999988347e-05	4.59
4.59	-4.999999999988347e-05	4.59
4.59	-4.999999999988347e-05	4.59
4.59	-4.999999999988347e-05	4.59
4.59	-4.999999999988347e-05	4.59
4.59	-4.999999999988347e-05	4.59
4.59	-4.999999999988347e-05	4.59
4.59	-4.999999999988347e-05	4.59
4.59	-4.999999999988347e-05	4.59
4.59	-4.999999999988347e-05	4.59
4.59	-4.999999999988347e-05	4.59
4.59	-4.999999999988347e-05	4.59
4.59	-4.999999999988347e-05	4.59
4.59	-4.999999999988347e-05	4.59
4.59	-4.999999999988347e-05	4.59
4.59	-4.999999999988347e-05	4.59
4.59	-4.999999999988347e-05	4.59
4.59	-4.999999999988347e-05	4.59
4.60144	-4.999999999988347e-05	4.60144
4.6181	-4.999999999988347e-05	4.6181
4.63477	-4.999999999988347e-05	4.63477
4.65144	-4.999999999988347e-05	4.65144
4.6681	-4.999999999988347e-05	4.4681
4.68477	-4.999999999988347e-05	4.48477
4.70144	-4.999999999988347e-05	4.50144
4.7181	-4.999999999988347e-05	4.5181
4.73477	-4.999999999988347e-05	4.53477
4.75144	-4.999999999988347e-05	4.5514399999999995
4.7681	-4.999999999988347e-05	4.568099999999999
4.78477	-4.999999999988347e-05	4.58477
4.79	-4.999999999988347e-05	4.59
4.79	-4.999999999988347e-05	4.79
4.79	-4.999999999988347e-05	4.79
4.79	-4.999999999988347e-05	4.79
4.79	-4.999999999988347e-05	4.79
4.79	-4.999999999988347e-05	4.79
4.79	-4.999999999988347e-05	4.79
4.79	-4.999999999988347e-05	4.79
4.79	-4.999999999988347e-05	4.79
4.79	-4.999999999988347e-05	4.79
4.79	-4.999999999988347e-05	4.79
4.79	-4.999999999988347e-05	4.79
4.79	-4.999999999988347e-05	4.79
4.79	-4.999999999988347e-05	4.79
4.79	-4.999999999988347e-05	4.79
4.79	-4.999999999988347e-05	4.79
4.79	-4.999999999988347e-05	4.79
4.79	-4.999999999988347e-05	4.79
4.79	-4.999999999988347e-05	4.79
4.79	-4.999999999988347e-05	4.79
4.79	-4.999999999988347e-05	4.79
4.79	-4.999999999988347e-05	4.79
4.79	-4.999999999988347e-05	4.79
4.79	-4.999999999988347e-05	4.79
4.79	-4.999999999988347e-05	4.79
4.79	-4.999999999988347e-05	4.79
4.79	-4.999999999988347e-05	4.79
4.79	-4.999999999988347e-05	4.79
4.79	-4.999999999988347e-05	4.79
4.79	-4.999999999988347e-05	4.79
4.80433	-4.999999999988347e-05	4.80433
4.85441	-0.00936673333333271	4.85441
4.9045	-0.018454999999999444	4.9045
4.95458	-0.02753333333333341	4.95458
5.00466	-0.03661173333333334	5.00466
5.05475	-0.045700000000000074	5.05475
5.09	-0.045700000000000074	5.09
5.09	-0.045700000000000074	5.09
5.09	-0.045700000000000074	5.09
5.09	-0.045700000000000074	5.1899999999999995
5.09	-0.045700000000000074	5.1899999999999995
5.09	-0.045700000000000074	5.1899999999999995
5.09	-0.045700000000000074	5.1899999999999995
5.09	-0.045700000000000074	5.1899999999999995
5.09	-0.045700000000000074	5.1899999999999995
5.09	-0.045700000000000074	5.1899999999999995
5.09	-0.045700000000000074	5.1899999999999995
5.09	-0.045700000000000074	5.1899999999999995
5.09	-0.045700000000000074	5.09
5.09	-0.045700000000000074	5.09
5.09	-0.045700000000000074	5.09
5.09	-0.045700000000000074	5.09
5.09	-0.045700000000000074	5.09
5.09	-0.045700000000000074	5.09
5.09	-0.045700000000000074	5.09
5.09	-0.045700000000000074	5.09
5.09	-0.045700000000000074	5.09
5.09	-0.045700000000000074	5.09
5.09	-0.045700000000000074	5.09
5.09	-0.045700000000000074	5.09
5.09	-0.045700000000000074	5.09
5.09	-0.045700000000000074	5.09
5.09	-0.045700000000000074	5.09
5.09	-0.045700000000000074	5.09
5.09	-0.045700000000000074	5.09
5.09	-0.045700000000000074	5.09
5.09	-0.045700000000000074	5.09
5.09	-0.045700000000000074	5.09
5.09	-0.045700000000000074	5.09
5.09	-0.045700000000000074	5.09
5.09	-0.045700000000000074	5.09
5.09	-0.045700000000000074	5.09
5.09	-0.045700000000000074	5.09
5.09	-0.045700000000000074	5.09
5.09	-0.045700000000000074	5.09
