P_pv	P_sc	P_resultante
4.57005	-4.950000000025767e-05	4.52005
4.56057	0.00933619500000038	13.90057
4.5511	0.018618133050001262	23.171100000000003
4.54163	0.02780725171950138	32.35163
4.53215	0.036914379202306336	41.44215
4.52268	0.04592053541028296	50.44268
4.51321	0.054836630056180447	59.353210000000004
4.50373	0.06367346375561844	68.17373
4.5	0.06672942911806246	71.23
4.5	0.06606213482688172	70.56
4.5	0.065401513478613	69.9
4.5	0.0647474983438272	69.25
4.5	0.064100023360389	68.6
4.5	0.06345902312678486	67.96000000000001
4.5	0.06282443289551676	67.32
4.5	0.06219618856656162	66.7
4.5029	0.05870322668089578	63.2029
4.51022	0.05086939441408678	55.380219999999994
4.51753	0.043123800469946794	47.63753
4.52485	0.035445762465246666	39.97485
4.53217	0.027844504840594198	32.37217
4.53948	0.020329159792188634	24.86948
4.5468	0.012879068194266097	17.4268
4.55412	0.005503477512323052	10.054120000000001
4.56143	-0.0017884572627995254	2.7714299999999996
4.56875	-0.00901737269017211	-4.45125
4.57607	-0.01617399896327054	-11.593930000000002
4.58339	-0.02325905897363789	-18.676610000000004
4.59	-0.02957036838390259	-24.98
4.58142	-0.02078046470006356	-16.19858
4.56909	-0.008365960053063226	-3.800909999999999
4.55676	0.003924399547467594	8.476759999999999
4.54443	0.016091855551992218	20.634430000000002
4.5321	0.028137636996473425	32.6721
4.51977	0.04006296062650794	44.57977
4.50745	0.05185913102024298	56.36745
4.5	0.058716039710041024	63.22
4.5	0.05812887931294064	62.63
4.5	0.05754759051981129	62.05
4.5	0.056972114614612934	61.47
4.5	0.05640239346846698	60.9
4.5	0.05583836953378185	60.34
4.5	0.05527998583844429	59.78
4.5	0.054727185980059545	59.23
4.5	0.05417991412025902	58.68
4.5	0.053638114979055906	58.14
4.5	0.05310173382926564	57.6
4.5	0.05257071649097256	57.07
4.5	0.05204500932606315	56.55
4.5	0.05152455923280197	56.02
4.5	0.05100931364047412	55.51
4.5	0.05049922050406952	55.0
4.5	0.04999422829902844	54.49
4.5	0.04949428601603767	53.99
4.5	0.048999343155877284	53.5
4.5	0.048509349724318085	53.01
4.5	0.04802425622707496	52.52
4.5	0.047544013664803764	52.04
4.5	0.047068573528155966	51.57
4.5	0.046597887792874104	51.1
4.5	0.04613190891494501	50.63
4.5	0.04567058982579564	50.17
4.5	0.04521388392753778	49.71
4.5	0.04476174508826247	49.26
4.5	0.04431412763737974	48.81
4.5	0.04387098636100539	48.37
4.5	0.043432276497394895	47.93
4.5	0.04299795373242077	47.5
4.5	0.04256797419509617	47.07
4.5	0.04214229445314466	46.64
4.5	0.04172087150861348	46.22
4.5	0.04130366279352682	45.8
4.5	0.04089062616559147	45.39
4.5	0.04048171990393534	44.98
4.5	0.04007690270489572	44.58
4.5	0.039676133677846614	44.18
4.5	0.03927937234106782	43.78
4.5	0.03888657861765665	43.39
4.5	0.038497712831479625	43.0
4.5	0.03811273570316498	42.61
4.5	0.03773160834613343	42.23
4.5	0.037354292262672395	41.85
4.5	0.036980749340045804	41.48
4.5	0.036610941846645595	41.11
