P_pv	P_sc	P_resultante
4.57005	-4.524349499562885	4.57005
4.56057	-4.5149642821508875	4.56057
4.5511	-4.505588705994049	4.5511
4.54163	-4.496212139442907	4.54163
4.53215	-4.48682343148143	4.53215
4.52268	-4.477440639338985	4.52268
4.51321	-4.468051655397174	2.8132099999999998
4.50373	-4.458643933387994	2.80373
4.5	-4.454916813893446	2.8
4.5	-4.454867049108059	2.8
4.5	-4.4547981266495595	2.8
4.5	-4.454705892264857	2.8
4.5	-4.454585871624027	2.8
4.5	-4.4544332914506874	2.8
4.5	-4.4542431000702605	2.8
4.5	-4.4540099873880505	0.09999999999999964
4.5029	-4.456599404305824	0.10289999999999999
4.51022	-4.463510381560312	0.11021999999999998
4.51753	-4.470351247856617	0.11752999999999947
4.52485	-4.477135647137541	0.12484999999999946
4.53217	-4.483847355073011	0.13216999999999945
4.53948	-4.4904699949891285	0.13947999999999983
4.5468	-4.497016753326662	0.14679999999999982
4.55412	-4.503470994640278	0.1541199999999998
4.56143	-4.509815976145751	0.1614299999999993
4.56875	-4.516064561822126	0.1687499999999993
4.57607	-4.522199836076499	0.17606999999999928
4.58339	-4.528214716978508	0.18338999999999928
4.59	-4.5333991690713065	0.1899999999999995
4.58142	-4.523410815773871	0.18141999999999925
4.56909	-4.509568051537299	0.16908999999999974
4.55676	-4.495576154310631	0.15675999999999934
4.54443	-4.481427898523331	0.14442999999999984
4.5321	-4.4671160680571775	0.032099999999999795
4.51977	-4.452633468804962	0.019770000000000287
4.50745	-4.437982840745474	0.007450000000000401
4.5	-4.427968469540833	0.0
4.5	-4.425137497622426	0.0
4.5	-4.422107434546353	0.0
4.5	-4.418871366345192	0.0
4.5	-4.415422464011583	0.0
4.5	-4.4117539914782675	0.0
4.5	-4.4078593132410715	0.0
4.5	-4.403731901637688	0.09999999999999964
4.5	-4.399365343789216	0.09999999999999964
4.5	-4.3947533482113625	0.09999999999999964
4.5	-4.389889751102112	0.09999999999999964
4.5	-4.384768522312646	0.09999999999999964
4.5	-4.37938377100817	0.09999999999999964
4.5	-4.373729751025282	0.09999999999999964
4.5	-4.367800865932425	0.09999999999999964
4.5	-4.361591673799881	0.09999999999999964
4.5	-4.355096891685743	0.20000000000000018
4.5	-4.34831139984417	0.20000000000000018
4.5	-4.341230245662212	0.20000000000000018
4.5	-4.333848647331389	0.20000000000000018
4.5	-4.3261619972601615	0.20000000000000018
4.5	-4.318165865233338	0.20000000000000018
4.5	-4.309856001324417	0.20000000000000018
4.5	-4.301228338566781	0.20000000000000018
4.5	-4.292278995389592	0.20000000000000018
4.5	-4.283004277824169	0.20000000000000018
4.5	-4.273400681486564	0.20000000000000018
4.5	-4.2634648933419745	0.20000000000000018
4.5	-4.253193793256587	0.20000000000000018
4.5	-4.24258445534234	0.20000000000000018
4.5	-4.231634149100048	0.20000000000000018
4.5	-4.220340340366267	0.20000000000000018
4.5	-4.2087006920691925	0.20000000000000018
4.5	-4.196713064798852	0.20000000000000018
4.5	-4.1843755171967345	0.20000000000000018
4.5	-4.1716863061699625	0.2999999999999998
4.5	-4.158643886935053	0.2999999999999998
4.5	-4.14524691289623	0.2999999999999998
4.5	-4.1314942353631805	0.2999999999999998
4.5	-4.117384903113101	0.2999999999999998
4.5	-4.102918161801802	0.2999999999999998
4.5	-4.0880934532285576	0.2999999999999998
4.5	-4.072910414459359	0.2999999999999998
4.5	-4.057368876813122	0.2999999999999998
4.5	-4.04146886471537	0.39999999999999947
4.5	-4.02521059442382	0.39999999999999947
4.5	-4.00859447263027	0.39999999999999947
4.5	-3.9916210949430564	0.39999999999999947
4.5	-3.9742912442543714	0.39999999999999947
4.5	-3.956605888996599	0.39999999999999947
4.5	-3.938566181291785	0.39999999999999947
4.5	-3.9201734549983134	0.39999999999999947
4.5	-3.9014292236587886	0.39999999999999947
4.5	-3.8823351783530136	0.8999999999999999
4.5	-3.8628931854599613	0.8999999999999999
4.5	-3.843105284332502	0.8999999999999999
4.5	-3.82297368488865	0.8999999999999999
4.5	-3.8025007651230367	0.8999999999999999
4.5	-3.781689068542204	0.8999999999999999
4.5	-3.760541301527268	0.8999999999999999
4.5	-3.739060330627468	0.8999999999999999
4.5	-3.7172491797880074	0.8999999999999999
4.5	-3.6951110275155994	0.8999999999999999
4.5	-3.6726492039849927	0.7999999999999998
4.5	-3.649867188089725	0.7999999999999998
4.5	-3.6267686044403473	0.7999999999999998
4.5	-3.603357220313223	0.7999999999999998
4.5	-3.579636942552997	0.7999999999999998
4.5	-3.5556118144317237	0.7999999999999998
4.5	-3.531286012467655	0.7999999999999998
4.5	-3.5066638432065886	0.7999999999999998
4.5	-3.481749739968592	0.7999999999999998
4.5	-3.4565482595629327	1.0
4.5	-3.4310640789739297	1.0
4.5	-3.4053019920203935	1.0
4.50943	-3.3886026059903793	1.00943
4.52127	-3.3740211381721226	1.0212700000000003
4.53311	-3.359176811945326	1.0331099999999998
4.54495	-3.344074852292387	1.04495
4.5568	-3.328730481054971	1.0568
4.56864	-3.3131293121950813	1.0686400000000003
4.58048	-3.297286747112132	1.0804799999999997
4.59	-3.2789115700189573	1.2899999999999996
4.59	-3.2508814433986437	1.2899999999999996
4.59	-3.222626903702865	1.2899999999999996
4.59	-3.1941537576277717	1.2899999999999996
4.59	-3.1654678789468136	1.2899999999999996
4.59	-3.136575205516971	1.2899999999999996
4.59	-3.107481736285426	1.2899999999999996
4.59	-3.0781935282913806	1.2899999999999996
4.59	-3.0487166936650114	1.2899999999999996
4.59	-3.0190573966255307	1.4899999999999998
4.59	-2.989221850480299	1.4899999999999998
4.59	-2.9592163146268575	1.4899999999999998
4.59	-2.9290470915597036	1.4899999999999998
4.59	-2.8987205238836173	1.4899999999999998
4.59	-2.86824299133524	1.4899999999999998
4.59	-2.837620907814624	1.4899999999999998
4.59	-2.806860718428378	1.4899999999999998
4.59	-2.7759688965459652	1.4899999999999998
4.59	-2.744951940870763	1.7899999999999996
4.59	-2.713816372527388	1.7899999999999996
4.59	-2.6825687321667355	1.7899999999999996
4.59	-2.6512155770901242	1.7899999999999996
4.5794	-2.6092694783949444	1.7793999999999994
4.56417	-2.562647318235115	1.7641699999999996
4.54894	-2.5159393875946208	1.7489399999999997
4.53371	-2.4691522848006606	1.7337099999999999
4.51849	-2.422302514427102	1.7184899999999996
4.50326	-2.3753768862315336	2.00326
4.5	-2.3402422140352686	2.0
4.50726	-2.315469614441882	2.0072599999999996
4.51785	-2.2939476049036878	2.01785
4.52844	-2.272386100677733	2.02844
4.53903	-2.250791710923206	2.0390300000000003
4.54962	-2.2291710345154674	2.04962
4.56021	-2.2075306558969077	2.0602099999999997
4.57079	-2.185867241032596	2.0707899999999997
4.58138	-2.1642071334723267	2.0813800000000002
4.59	-2.1405966505186713	2.3899999999999997
4.59	-2.108458779517779	2.3899999999999997
4.59	-2.076333774412237	2.3899999999999997
4.59	-2.04422805285845	2.3899999999999997
