P_pv	P_sc	P_resultante
4.57005	-4.9005000000157395e-05	4.570000995
4.56057	0.009336685050000071	4.56990668505
4.5511	0.018618618199500503	4.5697186181995
4.54163	0.027807732017506304	4.569437732017506
4.53215	0.03691485469733102	4.569064854697331
4.52268	0.045921006150357435	4.568601006150358
4.51321	0.05483709608885423	4.568047096088854
4.50373	0.06367392512796499	4.567403925127965
4.5	0.06672988587668538	4.566729885876685
4.5	0.06606258701791834	4.566062587017918
4.5	0.06540196114773877	4.565401961147739
4.5	0.06474794153626107	4.564747941536261
4.5	0.0641004621208987	4.564100462120899
4.5	0.06345945749968962	4.56345945749969
4.5	0.06282486292469258	4.562824862924693
4.5	0.06219661429544576	4.562196614295446
4.5029	0.058703648152491184	4.5616036481524915
4.51022	0.0508698116709656	4.561089811670966
4.51753	0.04312421355425666	4.5606542135542565
4.52485	0.03544617141871331	4.560296171418713
4.53217	0.02784490970452591	4.560014909704526
4.53948	0.0203295606074807	4.559809560607481
4.5468	0.012879465001405244	4.559679465001405
4.55412	0.005503870351390994	4.559623870351391
4.56143	-0.0017880683521216412	4.559641931647878
4.56875	-0.00901698766860104	4.559733012331399
4.57607	-0.016173617791915618	4.559896382208084
4.58339	-0.02325868161399658	4.560131318386003
4.59	-0.029569994797856936	4.560430005202143
4.58142	-0.020780094849878417	4.560639905150121
4.56909	-0.00836559390138003	4.56072440609862
4.55676	0.003924762037634366	4.560684762037634
4.54443	0.016092214417256834	4.560522214417257
4.5321	0.02813799227308511	4.560237992273085
4.51977	0.04006331235035354	4.559833312350354
4.50745	0.051859479226849636	4.55930947922685
4.5	0.05871638443458149	4.5587163844345815
4.5	0.05812922059023595	4.558129220590236
4.5	0.057547928384333424	4.557547928384333
4.5	0.05697244910049015	4.55697244910049
4.5	0.0564027246094847	4.556402724609485
4.5	0.055838697363389755	4.55583869736339
4.5	0.05528031038975545	4.5552803103897554
4.5	0.05472750728585751	4.5547275072858575
4.5	0.054180232212998725	4.554180232212999
4.5	0.05363842989086898	4.553638429890869
4.5	0.05310204559196041	4.55310204559196
4.5	0.052571025136040284	4.55257102513604
4.5	0.05204531488467978	4.55204531488468
4.5	0.051524861735832594	4.551524861735833
4.5	0.05100961311847385	4.551009613118474
4.5	0.05049951698728883	4.550499516987289
4.5	0.049994521817415816	4.549994521817416
4.5	0.04949457659924139	4.549494576599241
4.5	0.048999630833248986	4.548999630833249
4.5	0.0485096345249163	4.548509634524916
4.5	0.0480245381796669	4.548024538179667
4.5	0.04754429279786976	4.54754429279787
4.5	0.04706884986989124	4.547068849869891
4.5	0.046598161371192326	4.546598161371192
4.5	0.046132179757480074	4.54613217975748
4.5	0.04567085795990522	4.545670857959905
4.5	0.04521414938030599	4.545214149380306
4.5	0.04476200788650253	4.5447620078865025
4.5	0.04431438780763752	4.5443143878076375
4.5	0.04387124392956121	4.543871243929561
4.5	0.04343253149026527	4.543432531490265
4.5	0.042998206175362874	4.542998206175363
4.5	0.04256822411360872	4.542568224113609
4.5	0.04214254187247235	4.542142541872472
4.5	0.041721116453747875	4.541721116453748
4.5	0.04130390528920991	4.54130390528921
4.5	0.040890866236317436	4.540890866236317
4.5	0.04048195757395412	4.540481957573954
4.5	0.040077137998214774	4.540077137998215
4.5	0.039676366618232706	4.539676366618233
4.5	0.039279602952050574	4.539279602952051
4.5	0.038886806922530326	4.53888680692253
4.5	0.03849793885330488	4.538497938853305
4.5	0.038112959464771556	4.538112959464772
4.5	0.03773182987012369	4.537731829870124
4.5	0.03735451157142222	4.537354511571422
4.5	0.03698096645570814	4.536980966455708
4.5	0.036611156791151345	4.536611156791151
4.5	0.03624504522323946	4.5362450452232395
4.5	0.03588259477100664	4.535882594771007
4.5	0.03552376882329611	4.535523768823296
4.5	0.035168531135062686	4.535168531135063
4.5	0.034816845823711695	4.534816845823712
4.5	0.03446867736547432	4.534468677365474
4.5	0.034123990591819364	4.534123990591819
4.5	0.03378275068590142	4.533782750685901
4.5	0.03344492317904191	4.533444923179042
4.5	0.033110473947250973	4.533110473947251
4.5	0.032779369207778686	4.532779369207779
4.5	0.03245157551570088	4.532451575515701
4.5	0.032127059760544086	4.532127059760544
4.5	0.03180578916293886	4.531805789162939
4.5	0.03148773127130955	4.5314877312713095
4.5	0.031172853958596036	4.531172853958596
4.5	0.030861125419010094	4.53086112541901
4.5	0.030552514164820188	4.53055251416482
4.5	0.0302469890231718	4.530246989023172
4.5	0.029944519132939718	4.52994451913294
4.5	0.029645073941610534	4.5296450739416105
4.5	0.029348623202194446	4.5293486232021944
4.5	0.02905513697017259	4.529055136970173
4.5	0.028764585600471015	4.528764585600471
4.5	0.028476939744466634	4.528476939744467
4.5	0.028192170347021595	4.528192170347022
4.5	0.027910248643551405	4.527910248643551
4.50943	0.01829544615711587	4.527725446157116
4.52127	0.0063908916955446315	4.527660891695545
4.53311	-0.005394617221409881	4.52771538277859
4.54495	-0.017062271049195665	4.527887728950804
4.5568	-0.028623148338703608	4.528176851661296
4.56864	-0.04005851685531692	4.528581483144683
4.58048	-0.0513795316867629	4.529100468313237
4.59	-0.06029053636989623	4.529709463630104
4.59	-0.05968763100619778	4.530312368993802
4.59	-0.059090754696136116	4.530909245303864
4.59	-0.05849984714917511	4.531500152850825
4.59	-0.05791484867768393	4.532085151322316
4.59	-0.05733570019090717	4.532664299809093
4.59	-0.05676234318899809	4.533237656811002
4.59	-0.05619471975710866	4.533805280242891
4.59	-0.055632772559538246	4.534367227440462
4.59	-0.05507644483394358	4.534923555166056
4.59	-0.05452568038560468	4.535474319614395
