,P_resultante,P_sc,P_pv,Tiempo [m]
846,5.157398799999998,-0.23260120000000128,5.39,1.41
847,5.157398799999998,-0.23260120000000128,5.39,1.4116666666666666
848,5.157398799999998,-0.23260120000000128,5.39,1.4133333333333333
849,5.157398799999998,-0.23260120000000128,5.39,1.415
850,5.157398799999998,-0.23260120000000128,5.39,1.4166666666666667
851,5.157398799999998,-0.23260120000000128,5.39,1.4183333333333332
852,5.157398799999998,-0.23260120000000128,5.39,1.42
853,5.157398799999998,-0.23260120000000128,5.39,1.4216666666666666
854,5.157398799999998,-0.23260120000000128,5.39,1.4233333333333333
855,5.157398799999998,-0.23260120000000128,5.39,1.425
856,5.157398799999998,-0.23260120000000128,5.39,1.4266666666666667
857,5.157398799999998,-0.23260120000000128,5.39,1.4283333333333332
858,5.157398799999998,-0.23260120000000128,5.39,1.43
859,5.157398799999998,-0.23260120000000128,5.39,1.4316666666666666
860,5.157398799999998,-0.23260120000000128,5.39,1.4333333333333333
861,5.157398799999998,-0.23260120000000128,5.39,1.435
862,5.157398799999998,-0.23260120000000128,5.39,1.4366666666666668
863,5.157398799999998,-0.23260120000000128,5.39,1.4383333333333332
864,5.157398799999998,-0.23260120000000128,5.39,1.44
865,5.157398799999998,-0.23260120000000128,5.39,1.4416666666666667
866,5.157398799999998,-0.23260120000000128,5.39,1.4433333333333334
867,5.157398799999998,-0.23260120000000128,5.39,1.445
868,5.157398799999998,-0.23260120000000128,5.39,1.4466666666666668
869,5.157398799999998,-0.23260120000000128,5.39,1.4483333333333333
870,5.157398799999998,-0.23260120000000128,5.39,1.45
871,5.157398799999998,-0.23260120000000128,5.39,1.4516666666666667
872,5.157398799999998,-0.23260120000000128,5.39,1.4533333333333334
873,5.157398799999998,-0.23260120000000128,5.39,1.455
874,5.157398799999998,-0.23260120000000128,5.39,1.4566666666666668
875,5.157398799999998,-0.23260120000000128,5.39,1.4583333333333333
876,5.157398799999998,-0.23260120000000128,5.39,1.46
877,5.157398799999998,-0.23260120000000128,5.39,1.4616666666666667
878,5.157608799999998,-0.23260120000000128,5.39021,1.4633333333333334
879,5.178075399999998,-0.24702460000000137,5.4251,1.465
880,5.198773066666665,-0.26120693333333467,5.45998,1.4666666666666666
881,5.219470666666665,-0.2753893333333348,5.49486,1.4683333333333333
882,5.240168399999998,-0.28958160000000177,5.52975,1.47
883,5.260866066666665,-0.30376393333333507,5.56463,1.4716666666666667
884,5.281563799999998,-0.317956200000002,5.59952,1.4733333333333334
885,5.302261466666665,-0.3321385333333353,5.6344,1.475
886,5.322959066666665,-0.3463209333333346,5.66928,1.4766666666666666
887,5.343467866666665,-0.3465321333333353,5.69,1.4783333333333333
888,5.363919866666665,-0.3496201333333353,5.71354,1.48
889,5.384521199999998,-0.36234880000000214,5.74687,1.4816666666666667
890,5.405187799999998,-0.37501220000000135,5.7802,1.4833333333333334
891,5.4258545333333315,-0.38768546666666825,5.81354,1.485
892,5.4465211999999985,-0.4003488000000015,5.84687,1.4866666666666666
893,5.467187799999999,-0.4130122000000016,5.8802,1.4883333333333333
894,5.487854533333332,-0.4256854666666685,5.91354,1.49
895,5.508521199999999,-0.43834880000000087,5.94687,1.4916666666666667
896,5.529187799999999,-0.451012200000001,5.9802,1.4933333333333334
897,5.538987799999999,-0.451012200000001,5.99,1.495
898,5.538987799999999,-0.451012200000001,5.99,1.4966666666666666
899,5.538987799999999,-0.451012200000001,5.99,1.4983333333333333
900,5.538987799999999,-0.451012200000001,5.99,1.5
901,5.538987799999999,-0.451012200000001,5.99,1.5016666666666667
902,5.538987799999999,-0.451012200000001,5.99,1.5033333333333334
903,5.538987799999999,-0.451012200000001,5.99,1.505
904,5.538987799999999,-0.451012200000001,5.99,1.5066666666666666
905,5.538987799999999,-0.451012200000001,5.99,1.5083333333333333
906,5.538987799999999,-0.451012200000001,5.99,1.51
907,5.538987799999999,-0.451012200000001,5.99,1.5116666666666667
908,5.540737799999999,-0.451012200000001,5.99175,1.5133333333333334
909,5.549667799999999,-0.451012200000001,6.00068,1.515
910,5.558597799999999,-0.451012200000001,6.00961,1.5166666666666666
911,5.567527799999999,-0.451012200000001,6.01854,1.5183333333333333
912,5.576457799999999,-0.451012200000001,6.02747,1.52
913,5.585377799999999,-0.451012200000001,6.03639,1.5216666666666667
914,5.594307799999999,-0.451012200000001,6.04532,1.5233333333333334
915,5.603237799999999,-0.451012200000001,6.05425,1.525
916,5.612167799999999,-0.451012200000001,6.06318,1.5266666666666666
917,5.621097799999999,-0.451012200000001,6.07211,1.5283333333333333
918,5.630027799999999,-0.451012200000001,6.08104,1.53
919,5.638957799999999,-0.451012200000001,6.08997,1.5316666666666667
920,5.640787799999999,-0.451012200000001,6.0918,1.5333333333333334
921,5.6594777999999994,-0.451012200000001,6.11049,1.535
922,5.678167799999999,-0.451012200000001,6.12918,1.5366666666666666
923,5.696857799999999,-0.451012200000001,6.14787,1.5383333333333333
924,5.715547799999999,-0.451012200000001,6.16656,1.54
925,5.734237799999999,-0.451012200000001,6.18525,1.5416666666666667
926,5.752937799999999,-0.451012200000001,6.20395,1.5433333333333332
927,5.771627799999999,-0.451012200000001,6.22264,1.545
928,5.790317799999999,-0.451012200000001,6.24133,1.5466666666666666
929,5.809007799999999,-0.451012200000001,6.26002,1.5483333333333333
930,5.827697799999999,-0.451012200000001,6.27871,1.55
931,5.838987799999999,-0.451012200000001,6.29,1.5516666666666667
932,5.859661466666665,-0.47521853333333475,6.33488,1.5533333333333332
933,5.880628399999999,-0.5043316000000013,6.38496,1.555
934,5.901630133333333,-0.5334198666666676,6.43505,1.5566666666666666
935,5.9226318,-0.5624982000000003,6.48513,1.5583333333333333
936,5.9436333999999995,-0.5915766000000007,6.53521,1.56
937,5.964635133333333,-0.620664866666667,6.5853,1.5616666666666668
938,5.969335133333333,-0.620664866666667,6.59,1.5633333333333332
939,5.980085133333333,-0.620664866666667,6.60075,1.565
940,6.000852533333333,-0.6520774666666664,6.65293,1.5666666666666667
941,6.021896,-0.6832039999999999,6.7051,1.5683333333333334
942,6.042939533333334,-0.7143404666666662,6.75728,1.57
943,6.063983,-0.7454669999999997,6.80945,1.5716666666666668
944,6.0850264,-0.7765936,6.86162,1.5733333333333333
945,6.106069933333334,-0.8077300666666662,6.9138,1.575
946,6.127113400000001,-0.8388565999999997,6.96597,1.5766666666666667
947,6.148156800000001,-0.8699831999999992,7.01814,1.5783333333333334
948,6.169200333333334,-0.9011196666666654,7.07032,1.58
949,6.190243800000001,-0.9322461999999989,7.12249,1.5816666666666668
950,6.211287333333335,-0.9633826666666652,7.17467,1.5833333333333333
951,6.226617333333335,-0.9633826666666652,7.19,1.585
952,6.247362733333335,-0.990877266666665,7.23824,1.5866666666666667
953,6.2689551333333355,-1.0645948666666643,7.33355,1.5883333333333334
954,6.290861333333336,-1.1379986666666646,7.42886,1.59
955,6.3127676666666686,-1.2114123333333318,7.52418,1.5916666666666666
956,6.3346739333333355,-1.2848160666666644,7.61949,1.5933333333333333
957,6.356580133333336,-1.3582198666666647,7.7148,1.595
958,6.378351533333335,-1.4216484666666647,7.8,1.5966666666666667
959,6.384621533333335,-1.4216484666666647,7.80627,1.5983333333333334
960,6.400051533333335,-1.4216484666666647,7.8217,1.6
961,6.415491533333335,-1.4216484666666647,7.83714,1.6016666666666666
962,6.430921533333335,-1.4216484666666647,7.85257,1.6033333333333333
963,6.446361533333335,-1.4216484666666647,7.86801,1.605
964,6.461791533333336,-1.4216484666666647,7.88344,1.6066666666666667
965,6.4772315333333355,-1.4216484666666647,7.89888,1.6083333333333334
966,6.492661533333336,-1.4216484666666647,7.91431,1.61
967,6.508091533333335,-1.4216484666666647,7.92974,1.6116666666666666
968,6.523531533333335,-1.4216484666666647,7.94518,1.6133333333333333
969,6.538961533333335,-1.4216484666666647,7.96061,1.615
970,6.554401533333335,-1.4216484666666647,7.97605,1.6166666666666667
971,6.5683515333333355,-1.4216484666666647,7.99,1.6183333333333334
972,6.5683515333333355,-1.4216484666666647,7.99,1.62
973,6.589701266666669,-1.5015287333333305,8.09123,1.6216666666666666
974,6.612640266666669,-1.6483997333333305,8.26104,1.6233333333333333
975,6.636036466666669,-1.7948135333333308,8.43085,1.625
976,6.659432666666668,-1.9412273333333312,8.60066,1.6266666666666667
977,6.682828866666668,-2.0876411333333316,8.77047,1.6283333333333334
978,6.705554666666668,-2.1844453333333327,8.89,1.63
979,6.7276863333333345,-2.262423666666665,8.99011,1.6316666666666666
980,6.750593066666668,-2.4074669333333327,9.15806,1.6333333333333333
981,6.773952066666668,-2.552057933333332,9.32601,1.635
982,6.797311066666668,-2.696648933333331,9.49396,1.6366666666666667
983,6.820670066666668,-2.8412399333333322,9.66191,1.6383333333333334
984,6.8440290666666685,-2.9858309333333315,9.82986,1.64
985,6.867388066666669,-3.1304219333333307,9.99781,1.6416666666666666
986,6.890747600000002,-3.275052399999999,10.1658,1.6433333333333333
987,6.9123235333333355,-3.287676466666664,10.2,1.645
988,6.9123235333333355,-3.287676466666664,10.2,1.6466666666666667
989,6.9334982000000025,-3.3546017999999975,10.2881,1.6483333333333334
990,6.9557735333333355,-3.4589264666666644,10.4147,1.65
991,6.9783055333333355,-3.562994466666664,10.5413,1.6516666666666666
992,7.0008375333333355,-3.667062466666664,10.6679,1.6533333333333333
993,7.023368200000002,-3.7710317999999976,10.7944,1.655
994,7.045899533333335,-3.875100466666664,10.921,1.6566666666666667
995,7.068431533333335,-3.979168466666664,11.0476,1.6583333333333334
996,7.090963533333335,-4.083236466666666,11.1742,1.66
997,7.112151533333335,-4.087848466666665,11.2,1.6616666666666666
998,7.112151533333335,-4.087848466666665,11.2,1.6633333333333333
999,7.112151533333335,-4.087848466666665,11.2,1.665
1000,7.112151533333335,-4.087848466666665,11.2,1.6666666666666667
1001,7.112151533333335,-4.087848466666665,11.2,1.6683333333333332
1002,7.112151533333335,-4.087848466666665,11.2,1.67
1003,7.112151533333335,-4.087848466666665,11.2,1.6716666666666666
1004,7.112151533333335,-4.087848466666665,11.2,1.6733333333333333
1005,7.112151533333335,-4.087848466666665,11.2,1.675
1006,7.112151533333335,-4.087848466666665,11.2,1.6766666666666667
1007,7.112151533333335,-4.087848466666665,11.2,1.6783333333333332
1008,7.112151533333335,-4.087848466666665,11.2,1.68
1009,7.091951533333336,-4.087848466666665,11.1798,1.6816666666666666
1010,7.071283533333336,-4.068516466666663,11.1398,1.6833333333333333
1011,7.0504835333333356,-4.049316466666665,11.0998,1.685
1012,7.029683533333335,-4.030116466666664,11.0598,1.6866666666666668
1013,7.008883533333335,-4.010916466666665,11.0198,1.6883333333333332
1014,6.988083533333334,-3.9917164666666647,10.9798,1.69
1015,6.967283533333334,-3.972516466666666,10.9398,1.6916666666666667
1016,6.946483533333334,-3.953316466666667,10.8998,1.6933333333333334
1017,6.925683533333333,-3.9341164666666666,10.8598,1.695
1018,6.904883533333333,-3.914916466666668,10.8198,1.6966666666666668
1019,6.884983533333331,-3.914916466666668,10.7999,1.6983333333333333
1020,6.864558866666664,-3.913441133333336,10.778,1.7
1021,6.8441221999999975,-3.9120778000000023,10.7562,1.7016666666666667
1022,6.823684866666664,-3.9106151333333354,10.7343,1.7033333333333334
1023,6.803248199999997,-3.9092518000000034,10.7125,1.705
1024,6.782812199999997,-3.907887800000003,10.6907,1.7066666666666668
1025,6.762374866666663,-3.906425133333336,10.6688,1.7083333333333333
1026,6.741938199999996,-3.905061800000004,10.647,1.71
1027,6.721502199999996,-3.9036978000000033,10.6252,1.7116666666666667
1028,6.706302199999996,-3.9036978000000033,10.61,1.7133333333333334
1029,6.706302199999996,-3.9036978000000033,10.61,1.715
1030,6.706302199999996,-3.9036978000000033,10.61,1.7166666666666666
1031,6.706302199999996,-3.9036978000000033,10.61,1.7183333333333333
1032,6.706302199999996,-3.9036978000000033,10.61,1.72
1033,6.706302199999996,-3.9036978000000033,10.61,1.7216666666666667
1034,6.706302199999996,-3.9036978000000033,10.61,1.7233333333333334
1035,6.706302199999996,-3.9036978000000033,10.61,1.725
1036,6.706302199999996,-3.9036978000000033,10.61,1.7266666666666666
1037,6.706302199999996,-3.9036978000000033,10.61,1.7283333333333333
1038,6.706302199999996,-3.9036978000000033,10.61,1.73
1039,6.706302199999996,-3.9036978000000033,10.61,1.7316666666666667
1040,6.706302199999996,-3.9036978000000033,10.61,1.7333333333333334
1041,6.706302199999996,-3.9036978000000033,10.61,1.735
1042,6.696502199999996,-3.9036978000000033,10.6002,1.7366666666666666
1043,6.684602199999997,-3.9036978000000033,10.5883,1.7383333333333333
1044,6.6726021999999965,-3.9036978000000033,10.5763,1.74
1045,6.660702199999996,-3.9036978000000033,10.5644,1.7416666666666667
1046,6.648702199999997,-3.9036978000000033,10.5524,1.7433333333333334
1047,6.636802199999996,-3.9036978000000033,10.5405,1.745
1048,6.624802199999996,-3.9036978000000033,10.5285,1.7466666666666666
1049,6.612802199999997,-3.9036978000000033,10.5165,1.7483333333333333
1050,6.600902199999997,-3.9036978000000033,10.5046,1.75
1051,6.596302199999997,-3.9036978000000033,10.5,1.7516666666666667
1052,6.61710753333333,-3.9455924666666693,10.5627,1.7533333333333334
1053,6.638692199999997,-4.011507800000003,10.6502,1.755
1054,6.660442199999997,-4.0772578000000035,10.7377,1.7566666666666666
1055,6.682192199999997,-4.143007800000004,10.8252,1.7583333333333333
1056,6.703942199999997,-4.2087578000000025,10.9127,1.76
1057,6.725556199999996,-4.264443800000004,10.99,1.7616666666666667
1058,6.746390199999996,-4.267509800000004,11.0139,1.7633333333333334
1059,6.767065533333329,-4.285534466666671,11.0526,1.765
1060,6.787840866666662,-4.303559133333338,11.0914,1.7666666666666666
1061,6.808616866666662,-4.3215831333333385,11.1302,1.7683333333333333
1062,6.829391533333329,-4.339508466666672,11.1689,1.77
1063,6.850166866666662,-4.357533133333339,11.2077,1.7716666666666667
1064,6.870941533333329,-4.375458466666671,11.2464,1.7733333333333334
1065,6.891716866666662,-4.393483133333338,11.2852,1.775
1066,6.912492866666661,-4.411507133333338,11.324,1.7766666666666666
1067,6.9332675333333285,-4.429432466666672,11.3627,1.7783333333333333
1068,6.954042866666661,-4.447457133333339,11.4015,1.78
1069,6.974817533333328,-4.465382466666672,11.4402,1.7816666666666667
1070,6.995592866666661,-4.483407133333338,11.479,1.7833333333333334
1071,7.006592866666662,-4.483407133333338,11.49,1.785
1072,7.006592866666662,-4.483407133333338,11.49,1.7866666666666666
1073,7.006592866666662,-4.483407133333338,11.49,1.7883333333333333
1074,7.006592866666662,-4.483407133333338,11.49,1.79
1075,7.0273848666666625,-4.522015133333338,11.5494,1.7916666666666667
1076,7.049686199999996,-4.642613800000004,11.6923,1.7933333333333332
1077,7.072544199999996,-4.7626558000000045,11.8352,1.795
1078,7.09422753333333,-4.795772466666671,11.89,1.7966666666666666
1079,7.077827533333329,-4.795772466666671,11.8736,1.7983333333333333
1080,7.057194199999995,-4.7771058000000055,11.8343,1.8
1081,7.0364068666666615,-4.758493133333339,11.7949,1.8016666666666667
1082,7.0156201999999945,-4.739979800000005,11.7556,1.8033333333333332
1083,6.994832866666661,-4.72136713333334,11.7162,1.805
1084,6.974046199999994,-4.702853800000006,11.6769,1.8066666666666666
1085,6.95325886666666,-4.684241133333339,11.6375,1.8083333333333333
1086,6.932470866666661,-4.66562913333334,11.5981,1.81
1087,6.911684199999994,-4.647115800000006,11.5588,1.8116666666666668
1088,6.89089686666666,-4.628503133333339,11.5194,1.8133333333333332
1089,6.871496866666661,-4.628503133333339,11.5,1.815
1090,6.8787968666666615,-4.628503133333339,11.5073,1.8166666666666667
1091,6.888996866666661,-4.628503133333339,11.5175,1.8183333333333334
1092,6.89919686666666,-4.628503133333339,11.5277,1.82
1093,6.909496866666661,-4.628503133333339,11.538,1.8216666666666668
1094,6.91969686666666,-4.628503133333339,11.5482,1.8233333333333333
1095,6.929896866666661,-4.628503133333339,11.5584,1.825
1096,6.940096866666661,-4.628503133333339,11.5686,1.8266666666666667
1097,6.95029686666666,-4.628503133333339,11.5788,1.8283333333333334
1098,6.960496866666661,-4.628503133333339,11.589,1.83
1099,6.96169686666666,-4.628503133333339,11.5902,1.8316666666666668
1100,6.982246199999993,-4.648553800000007,11.6308,1.8333333333333333
1101,7.00305686666666,-4.66824313333334,11.6713,1.835
1102,7.023868199999994,-4.688031800000006,11.7119,1.8366666666666667
1103,7.04467886666666,-4.707721133333339,11.7524,1.8383333333333334
1104,7.065490199999994,-4.727509800000005,11.793,1.84
1105,7.086300866666661,-4.74719913333334,11.8335,1.8416666666666666
1106,7.107110866666661,-4.76688913333334,11.874,1.8433333333333333
1107,7.123110866666661,-4.76688913333334,11.89,1.845
1108,7.13621086666666,-4.76688913333334,11.9031,1.8466666666666667
1109,7.15672886666666,-4.778671133333339,11.9354,1.8483333333333334
1110,7.177373533333327,-4.790226466666672,11.9676,1.85
1111,7.1980188666666605,-4.80188113333334,11.9999,1.8516666666666666
1112,7.218663533333327,-4.813436466666673,12.0321,1.8533333333333333
1113,7.2393088666666605,-4.825091133333339,12.0644,1.855
1114,7.259953533333327,-4.836646466666673,12.0966,1.8566666666666667
1115,7.280598866666661,-4.848301133333339,12.1289,1.8583333333333334
1116,7.301244866666661,-4.859955133333338,12.1612,1.86
1117,7.321844199999994,-4.868155800000006,12.19,1.8616666666666666
1118,7.325944199999995,-4.868155800000006,12.1941,1.8633333333333333
1119,7.346483533333329,-4.886016466666671,12.2325,1.865
1120,7.367252866666662,-4.903747133333339,12.271,1.8666666666666667
1121,7.388022866666661,-4.9214771333333385,12.3095,1.8683333333333334
1122,7.4087915333333285,-4.939108466666671,12.3479,1.87
1123,7.4295608666666615,-4.956839133333339,12.3864,1.8716666666666666
1124,7.450330866666661,-4.974569133333338,12.4249,1.8733333333333333
1125,7.471099533333328,-4.992200466666672,12.4633,1.875
1126,7.491868866666661,-5.009931133333338,12.5018,1.8766666666666667
1127,7.512637533333328,-5.027562466666672,12.5402,1.8783333333333334
1128,7.533406866666661,-5.045293133333338,12.5787,1.88
1129,7.544706866666662,-5.045293133333338,12.59,1.8816666666666666
1130,7.565284866666661,-5.06241513333334,12.6277,1.8833333333333333
1131,7.586158866666661,-5.088241133333339,12.6744,1.885
1132,7.607092866666661,-5.114007133333339,12.7211,1.8866666666666667
1133,7.628028199999994,-5.139871800000005,12.7679,1.8883333333333334
1134,7.64896286666666,-5.16563713333334,12.8146,1.89
1135,7.669896866666661,-5.191403133333339,12.8613,1.8916666666666666
1136,7.69083086666666,-5.217169133333339,12.908,1.8933333333333333
1137,7.711766199999993,-5.243033800000007,12.9548,1.895
1138,7.73270086666666,-5.26879913333334,13.0015,1.8966666666666667
1139,7.753634866666659,-5.29456513333334,13.0482,1.8983333333333334
1140,7.774503533333326,-5.315496466666674,13.09,1.9
1141,7.784903533333327,-5.315496466666674,13.1004,1.9016666666666666
1142,7.80628486666666,-5.39251513333334,13.1988,1.9033333333333333
1143,7.82825286666666,-5.46894713333334,13.2972,1.905
1144,7.850219533333327,-5.545280466666673,13.3955,1.9066666666666667
1145,7.87218686666666,-5.62171313333334,13.4939,1.9083333333333334
1146,7.894153533333327,-5.698046466666673,13.5922,1.91
1147,7.91611286666666,-5.773887133333339,13.69,1.9116666666666666
1148,7.937267533333327,-5.790432466666673,13.7277,1.9133333333333333
1149,7.958756199999994,-5.8617438000000055,13.8205,1.915
1150,7.980610866666661,-5.932589133333339,13.9132,1.9166666666666667
1151,8.002466199999994,-6.003533800000007,14.006,1.9183333333333332
1152,8.024322199999993,-6.0744778000000075,14.0988,1.92
1153,8.046178199999993,-6.1454218000000065,14.1916,1.9216666666666666
1154,8.068034199999992,-6.216365800000007,14.2844,1.9233333333333333
1155,8.089890199999992,-6.287309800000008,14.3772,1.925
1156,8.111744866666658,-6.358155133333343,14.4699,1.9266666666666667
1157,8.133600199999991,-6.429099800000008,14.5627,1.9283333333333332
1158,8.154664199999992,-6.441435800000008,14.5961,1.93
1159,8.174464199999992,-6.441435800000008,14.6159,1.9316666666666666
1160,8.194264199999992,-6.441435800000008,14.6357,1.9333333333333333
1161,8.214064199999992,-6.441435800000008,14.6555,1.935
1162,8.233864199999992,-6.441435800000008,14.6753,1.9366666666666668
1163,8.253664199999992,-6.441435800000008,14.6951,1.9383333333333332
1164,8.273464199999992,-6.441435800000008,14.7149,1.94
1165,8.293264199999992,-6.441435800000008,14.7347,1.9416666666666667
1166,8.313064199999992,-6.441435800000008,14.7545,1.9433333333333334
1167,8.332864199999992,-6.441435800000008,14.7743,1.945
1168,8.348564199999991,-6.441435800000008,14.79,1.9466666666666668
1169,8.348764199999993,-6.441435800000008,14.7902,1.9483333333333333
1170,8.369165533333327,-6.451034466666673,14.8202,1.95
1171,8.389765533333327,-6.460434466666673,14.8502,1.9516666666666667
1172,8.410365533333326,-6.469834466666674,14.8802,1.9533333333333334
1173,8.430965533333326,-6.479234466666673,14.9102,1.955
1174,8.451565533333326,-6.488634466666674,14.9402,1.9566666666666668
1175,8.472165533333326,-6.498034466666674,14.9702,1.9583333333333333
1176,8.492765533333326,-6.507434466666673,15.0002,1.96
1177,8.513365533333326,-6.516834466666674,15.0302,1.9616666666666667
1178,8.533965533333326,-6.526234466666674,15.0602,1.9633333333333334
1179,8.554562866666659,-6.535437133333341,15.09,1.965
1180,8.554562866666659,-6.535437133333341,15.09,1.9666666666666666
1181,8.57507886666666,-6.5536211333333405,15.1287,1.9683333333333333
1182,8.596067533333326,-6.587432466666675,15.1835,1.97
1183,8.617163533333326,-6.621136466666675,15.2383,1.9716666666666667
1184,8.638259533333326,-6.654840466666675,15.2931,1.9733333333333334
1185,8.659355533333326,-6.688544466666674,15.3479,1.975
1186,8.680451533333326,-6.722248466666674,15.4027,1.9766666666666666
1187,8.701547533333326,-6.755952466666674,15.4575,1.9783333333333333
1188,8.722346199999992,-6.767653800000009,15.49,1.98
1189,8.722346199999992,-6.767653800000009,15.49,1.9816666666666667
1190,8.722346199999992,-6.767653800000009,15.49,1.9833333333333334
1191,8.722346199999992,-6.767653800000009,15.49,1.985
1192,8.722346199999992,-6.767653800000009,15.49,1.9866666666666666
1193,8.722346199999992,-6.767653800000009,15.49,1.9883333333333333
1194,8.722346199999992,-6.767653800000009,15.49,1.99
1195,8.722346199999992,-6.767653800000009,15.49,1.9916666666666667
1196,8.722346199999992,-6.767653800000009,15.49,1.9933333333333334
1197,8.722346199999992,-6.767653800000009,15.49,1.995
1198,8.722346199999992,-6.767653800000009,15.49,1.9966666666666666
1199,8.722346199999992,-6.767653800000009,15.49,1.9983333333333333
1200,8.722346199999992,-6.767653800000009,15.49,2.0
1201,8.722346199999992,-6.767653800000009,15.49,2.0016666666666665
1202,8.722346199999992,-6.767653800000009,15.49,2.0033333333333334
1203,8.722346199999992,-6.767653800000009,15.49,2.005
1204,8.722346199999992,-6.767653800000009,15.49,2.006666666666667
1205,8.722346199999992,-6.767653800000009,15.49,2.0083333333333333
1206,8.722346199999992,-6.767653800000009,15.49,2.01
1207,8.722346199999992,-6.767653800000009,15.49,2.0116666666666667
1208,8.722346199999992,-6.767653800000009,15.49,2.013333333333333
1209,8.717246199999991,-6.767653800000009,15.4849,2.015
1210,8.700946199999992,-6.767653800000009,15.4686,2.0166666666666666
1211,8.684746199999992,-6.767653800000009,15.4524,2.0183333333333335
1212,8.66854619999999,-6.767653800000009,15.4362,2.02
1213,8.652346199999991,-6.767653800000009,15.42,2.0216666666666665
1214,8.636046199999992,-6.767653800000009,15.4037,2.0233333333333334
1215,8.61984619999999,-6.767653800000009,15.3875,2.025
1216,8.603646199999991,-6.767653800000009,15.3713,2.026666666666667
1217,8.587446199999992,-6.767653800000009,15.3551,2.0283333333333333
1218,8.571146199999992,-6.767653800000009,15.3388,2.03
1219,8.554946199999991,-6.767653800000009,15.3226,2.0316666666666667
1220,8.538746199999991,-6.767653800000009,15.3064,2.033333333333333
1221,8.532346199999992,-6.767653800000009,15.3,2.035
1222,8.51464619999999,-6.767653800000009,15.2823,2.0366666666666666
1223,8.494234866666657,-6.766065133333344,15.2603,2.0383333333333336
1224,8.473794866666656,-6.764505133333344,15.2383,2.04
1225,8.453354866666656,-6.762945133333345,15.2163,2.0416666666666665
1226,8.432916199999989,-6.761483800000011,15.1944,2.0433333333333334
1227,8.412476866666655,-6.759923133333345,15.1724,2.045
1228,8.392036866666654,-6.758363133333345,15.1504,2.046666666666667
1229,8.371596866666653,-6.756803133333346,15.1284,2.0483333333333333
1230,8.351158199999986,-6.755341800000014,15.1065,2.05
1231,8.344658199999985,-6.755341800000014,15.1,2.0516666666666667
1232,8.32404953333332,-6.7335504666666814,15.0576,2.0533333333333332
1233,8.303064199999985,-6.701835800000014,15.0049,2.055
1234,8.28201153333332,-6.67028846666668,14.9523,2.0566666666666666
1235,8.26095953333332,-6.638740466666679,14.8997,2.058333333333333
1236,8.239906199999988,-6.607093800000012,14.847,2.06
1237,8.218928199999988,-6.581071800000013,14.8,2.0616666666666665
1238,8.218928199999988,-6.581071800000013,14.8,2.0633333333333335
1239,8.218928199999988,-6.581071800000013,14.8,2.065
1240,8.218928199999988,-6.581071800000013,14.8,2.066666666666667
1241,8.218928199999988,-6.581071800000013,14.8,2.0683333333333334
1242,8.198084199999988,-6.538615800000013,14.7367,2.07
1243,8.174903533333321,-6.354896466666679,14.5298,2.0716666666666668
1244,8.15076553333332,-6.17213446666668,14.3229,2.0733333333333333
1245,8.12662753333332,-5.98937246666668,14.116,2.075
1246,8.10248953333332,-5.806610466666681,13.9091,2.0766666666666667
1247,8.078351533333318,-5.623848466666681,13.7022,2.078333333333333
1248,8.05560953333332,-5.54439046666668,13.6,2.08
1249,8.03840953333332,-5.54439046666668,13.5828,2.0816666666666666
1250,8.01796953333332,-5.540430466666681,13.5584,2.0833333333333335
1251,7.997481533333319,-5.536518466666681,13.534,2.085
1252,7.976993533333319,-5.532606466666682,13.5096,2.0866666666666664
1253,7.956505533333319,-5.528694466666682,13.4852,2.0883333333333334
1254,7.9360175333333185,-5.524782466666682,13.4608,2.09
1255,7.915529533333318,-5.520870466666683,13.4364,2.091666666666667
1256,7.895041533333318,-5.516958466666683,13.412,2.0933333333333333
1257,7.8830415333333175,-5.516958466666683,13.4,2.095
1258,7.8830415333333175,-5.516958466666683,13.4,2.0966666666666667
1259,7.9034895333333175,-5.530110466666683,13.4336,2.098333333333333
1260,7.924346866666651,-5.556753133333348,13.4811,2.1
1261,7.945298199999985,-5.583401800000016,13.5287,2.1016666666666666
1262,7.966250199999985,-5.610049800000015,13.5763,2.1033333333333335
1263,7.987200866666652,-5.636599133333347,13.6238,2.105
1264,8.008152199999985,-5.663247800000015,13.6714,2.1066666666666665
1265,8.029102866666651,-5.689797133333348,13.7189,2.1083333333333334
1266,8.050054199999984,-5.716445800000017,13.7665,2.11
1267,8.070684866666651,-5.719315133333348,13.79,2.111666666666667
1268,8.04919086666665,-5.617009133333349,13.6662,2.1133333333333333
1269,8.026317533333318,-5.486282466666683,13.5126,2.115
1270,8.003245533333317,-5.355754466666683,13.359,2.1166666666666667
1271,7.980173533333317,-5.225226466666682,13.2054,2.118333333333333
1272,7.957100199999983,-5.094599800000017,13.0517,2.12
1273,7.934027533333317,-4.964072466666683,12.8981,2.1216666666666666
1274,7.910955533333317,-4.833544466666684,12.7445,2.1233333333333335
1275,7.887883533333317,-4.703016466666683,12.5909,2.125
1276,7.864811533333317,-4.572488466666684,12.4373,2.1266666666666665
1277,7.84195686666665,-4.458043133333351,12.3,2.1283333333333334
1278,7.82008686666665,-4.40831313333335,12.2284,2.13
1279,7.797724199999983,-4.289275800000016,12.087,2.131666666666667
1280,7.774896199999984,-4.170703800000017,11.9456,2.1333333333333333
1281,7.752068199999984,-4.052131800000016,11.8042,2.135
